tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone,Coordinates,GeoEnabled,Language,TweetPlace
1563227166007238658,b'M\xc3\xa9xico rompe r\xc3\xa9cord en su d\xc3\xa9ficit comercial afectado por la balanza petrolera? https://t.co/fh3ldhpZJf',0,0,Twitter Web App,2022-08-26 18:09:34+00:00,121796667,ecuacion2010,Gerardo de la Madrid,2010-03-10 16:23:52+00:00,Narrativas,1964,1701,méxico df,,,True,,null
1563227137858945025,b'#\xc3\x9altimoMinuto \xf0\x9f\x94\xa5 Se activa plan @GN_MEXICO_ tras registrarse una explosi\xc3\xb3n por una presunta toma clandestina en Amoz\xe2\x80\xa6 https://t.co/oBZKONU3vt',0,0,Twitter Web App,2022-08-26 18:09:27+00:00,150913226,xevtfm,xevt - xhvt,2010-06-02 04:01:04+00:00,"La primera estación de Tabasco, fundada en 1954; Transmite en vivo desde #Villahermosa, #Tabasco a través del 104.1 FM 

https://t.co/0CY53xFS62",85565,1014,"Villahermosa, Tabasco, México",,,True,,null
1563227137045237760,b'Total apoyo a los patriotas que lo \xc3\xbanico que buscan es tener un M\xc3\xa9xico plural y lleno de paz.\n#AndreaCh\xc3\xa1vez\xe2\x80\xa6 https://t.co/bIIhuwRf1O',0,0,Twitter Web App,2022-08-26 18:09:27+00:00,187450142,CARLOSHDZPEREZ,Carlos Federico Informa CONEXIÓN MX,2010-09-06 07:43:10+00:00,"Una expiación a nuestro México bizarro. una madeja que no encuentra su fin.
Apoyando la transformación de México.",18530,1181,México,,,True,,null
1563227115373309953,b'@SantanderMx  el peor banco de mexico',0,0,Twitter for iPhone,2022-08-26 18:09:22+00:00,1469845741409558535,dlcxchema95,MoraditaUvita,2021-12-12 01:45:17+00:00,"Subo mis opiniones, y tengo el sueño de encuerarme en twitter ig. https://t.co/d6KaoHn3N6",134,84,Acapulco de Juárez,,,True,,null
1563227113531928577,"b'JAJAJAJAJAJAJAJA es un mal chiste esto, ya es la nueva Arena M\xc3\xa9xico, ya no saben como sacar adelante este capricho https://t.co/EHPRiLuK0s'",0,0,Twitter Web App,2022-08-26 18:09:21+00:00,78789457,Gabriel_Capra,Capra 🤘,2009-10-01 03:24:55+00:00,Viajo por México para ver a mis bandas favoritas,427,1657,"Mérida, Yucatán",,,True,,null
1563227087531479040,b'@LaPortadaAI1 @ExatlonMx @mexico_survivor Ser\xc3\xa1 lo que ser\xc3\xa1 ....pero ya enfadsn con el mismo formato y a todos les p\xe2\x80\xa6 https://t.co/DyrRCL9uI6',0,0,Twitter for Android,2022-08-26 18:09:15+00:00,129996720,je_palafox,je pala,2010-04-06 01:07:15+00:00,m,40,143,"Irapuato , Guanajuato",,,True,,null
1563227085283692544,"b'@DiariodeYucatan Es muy posible, pregunten realmente se requieren medicos en mexico? en algun momento presentaron s\xe2\x80\xa6 https://t.co/tdVDhzMUYB'",0,0,Twitter Web App,2022-08-26 18:09:15+00:00,635112574,gisio1013,José Luis Velasco C,2012-07-14 04:37:25+00:00,"soy serio, me gusta platicar, disfruto de la naturaleza y me gusta hacer ejercicio",1,13,Merida Yucatan Mexico,,,True,,null
1563227084084084740,b'Periodistas mexicanos cuando hablan de jugadores no nacidos en M\xc3\xa9xico en la LMB ||| Cuando un extranjero dice que q\xe2\x80\xa6 https://t.co/0YoWwVaG3R',0,0,Twitter for Android,2022-08-26 18:09:14+00:00,318032260,zuri_castro,Zurisadai,2011-06-15 21:16:20+00:00,Software and Web Developer | I like oranges | Geek Gamer | Voy a festivales cuando puedo | I play bass very bad 🎸 | ⚽⚾🏈 | 🤔,363,274,Ciudad de México,,,True,,null
1563227083593379840,b'@JovPOZMex @astralemm @somos_latribu @Yplus_Global @JovenesPosLAC @AndreaJArrati @ahf_mexico @UNFPAMexico\xe2\x80\xa6 https://t.co/w27hMbRZLa',0,0,Twitter for iPhone,2022-08-26 18:09:14+00:00,930625280313475072,UPositivoAC,Universo Positivo,2017-11-15 02:35:31+00:00,colectivo de chic@s viviendo con v+h i=i todos los jueves en el aula de  la clínica especializada condesa 6:pm- 9:pm grupo de Autoayuda,1265,108,"Distrito Federal, México",,,True,,"Cuauhtémoc, Distrito Federal"
1563227052307652608,b'Destacan m\xc3\xbasicos playenses en la Ciudad de\xc2\xa0M\xc3\xa9xico https://t.co/iC0sZjvLQU',0,0,WordPress.com,2022-08-26 18:09:07+00:00,857321869,lapancarta,La Pancarta de Quinta Roo,2012-10-02 01:38:46+00:00,Somos una agencia noticiosa que busca informar con veracidad y oportunamente los  acontecimientos mas relevantes de Playa del Carmen y Quintana Roo,5304,3737,"Playa del Carmen, Quintana Roo",,,True,,null
1563227040056475648,"b'@FarroElRobot \xc2\xbfQu\xc3\xa9 ser\xc3\xada del mundo sin su ""gu\xc3\xada""? Su ""iluminaci\xc3\xb3n"", su ""preocupaci\xc3\xb3n"", su ""influencia"", muy pronto\xe2\x80\xa6 https://t.co/URQu7H9fiP'",0,0,Twitter for Android,2022-08-26 18:09:04+00:00,89764787,DivannyGlezza,Divanny Glezza,2009-11-13 18:45:45+00:00,"Años abandonado mi Twitter, me regresó la preocupación por lo que pasa en México y su gobierno de cuatreros, soy anti Amlo 100% no voté por el, no me representa",939,830,Mexico,,,False,,null
1563227025141551104,b'@Harry_Styles @hsdaily y 4 en M\xc3\xa9xico se te hacen muchas o q',0,0,Twitter for iPhone,2022-08-26 18:09:00+00:00,1008050418163822593,chalamettstyles,astrid! harry’s house,2018-06-16 18:15:23+00:00,,5184,2969,México,,,True,,null
1563227022825885699,"b'#OchoColumnas | As\xc3\xad como el covid y la guerra en #Ucrania, inseguridad tambi\xc3\xa9n detona la inflaci\xc3\xb3n en #M\xc3\xa9xico:\xe2\x80\xa6 https://t.co/mGfaplS8vN'",0,0,TweetDeck,2022-08-26 18:09:00+00:00,24969337,Milenio,Milenio,2009-03-17 22:26:38+00:00,#M1lenio,5477888,0,México,,,True,,null
1563227013560774660,b'Mientras tanto en la carretera M\xc3\xa9xico-Tlaxcala\xe2\x80\xa6 https://t.co/QBFkY9Qx8v',0,0,Twitter Web App,2022-08-26 18:08:58+00:00,2149540430,tinttorera,Tintorera,2013-10-22 18:49:17+00:00,Hago collage análogo y digital & escribo / Alfredo Quintana Garay / San Miguel de Allende - CDMX - Texcoco https://t.co/7l5gg1JvF6,831,382,México,,,True,,null
1563227001095618561,"b'@Harry_Styles M\xc3\xa9xico tambi\xc3\xa9n quiere fechas en 2023 perro.\n\nPd.: Te amo, tpwk.'",0,0,Twitter for Android,2022-08-26 18:08:55+00:00,1065464067077197824,HannGallardo,Andrómaca 🔱,2018-11-22 04:36:43+00:00,"23 ✨
Harry Styles ✨
In love with my Favre 💛",68,250,México,,,True,,null
1563226987514458115,b'| #AGROPercepciones\nAsi el bloqueo en la M\xc3\xa9xico-Pachuca\n#Hidalgo https://t.co/CON3VcdMpl',0,0,Twitter for Android,2022-08-26 18:08:51+00:00,722492943680929792,Erik_GEnamorado,Erik G. Enamorado,2016-04-19 18:31:55+00:00,📌 | HUM | Agricultura | Agro | Agronegocios | AgTech | Agrónomo | Medio Ambiente | Emprendedor Social | GPAs BPAs + Bioinsumos | Diario profesional,1547,1471,"San Agustín Tlaxiaca, HG",,,True,,"Tizayuca, Hidalgo"
1563226986780114951,b'@ValentnPonce15 Imag\xc3\xadnatelo de presidente si as\xc3\xad parece que es el due\xc3\xb1o de M\xc3\xa9xico',0,0,Twitter for iPhone,2022-08-26 18:08:51+00:00,2640684234,rikiricardof,Ricardo Montes,2014-07-13 23:36:27+00:00,UAG.  4T,3132,3995,"Guadalajara, Jalisco",,,False,,null
1563226934498443265,"b'#Puebla \n\n\xf0\x9f\x9a\xa7\xf0\x9f\x8e\xa1Trabajadores contin\xc3\xbaan con la instalaci\xc3\xb3n de estructuras para la Feria de San Pedro #Cholula, en honor\xe2\x80\xa6 https://t.co/TunaNk8TKv'",0,0,Twitter Web App,2022-08-26 18:08:39+00:00,927583859377623040,urbano_noticias,URBANO📍 Noticia de Puebla y Tlaxcala,2017-11-06 17:10:00+00:00,Noticias | Reportes📲 2211482046 https://t.co/Ix0BTcGRZJ | https://t.co/nJb4D6W0pr | urbanopue@gmail.com | Suscríbete a https://t.co/SQ2B3N4HUk,6448,1150,México,,,True,,null
1563226892475326464,b'@jdarioml @LeonGTO01 Caso SEGALMEX: la estafa maestra de la 4T \nhttps://t.co/iNzxnhgatu \n\n#Mexico \n#CDMX \n#Corrupcion',0,0,Twitter Web App,2022-08-26 18:08:29+00:00,696867334359617537,RaulRiosReyes_,Raul Rios,2016-02-09 01:24:54+00:00,Ciudadano preocupado por el desgobierno en México.,970,3792,Mexico city,,,False,,null
1563226883080065025,"b'\xf0\x9f\x9a\xa7 #AlertaVial | Desde las 7 de la ma\xc3\xb1ana, transportistas iniciaron un bloqueo en la autopista M\xc3\xa9xico-Pachuca a la a\xe2\x80\xa6 https://t.co/KvAqXsfIie'",1,1,Twitter Web App,2022-08-26 18:08:26+00:00,148372339,Radio_Formula,Grupo Fórmula,2010-05-26 14:46:42+00:00,El grupo de comunicación más influyente de radio hablada e informativa en México,798389,1466,Ciudad de Mexico,,,False,,null
1563226871021862913,"b'@Harry_Styles Saca fecha para M\xc3\xa9xico, pliss'",0,0,Twitter for Android,2022-08-26 18:08:24+00:00,1339766431622201344,boobear_hst,Judy's House 🇲🇽,2020-12-18 02:56:47+00:00,Faith in the future,596,881,México,,,False,,null
1563226841602658307,"b'@Alysita6 @rojimenezmx @CAPUFE Yo venia de Pachuca por la Mexico Pachuca y llegu\xc3\xa9 hasta el bloqueo, me regrese haci\xe2\x80\xa6 https://t.co/gbbg8Joskp'",0,0,Twitter for iPhone,2022-08-26 18:08:17+00:00,516888556,jrmorafol,Pepe Mora,2012-03-06 21:01:52+00:00,Cirujano Pediatra y cirujano de malformaciones de pared toracica,179,624,"Azcapotzalco, Distrito Federal",,,True,,"Cuauhtémoc, Distrito Federal"
1563226834573328384,"b'Siempre debemos recordar que la c\xc3\xa1rcel no es justicia, menos en M\xc3\xa9xico donde las prisiones son la escuela #1 del crimen.'",0,0,Twitter for iPhone,2022-08-26 18:08:15+00:00,456855561,carlosxsuro,Carlos Suro,2012-01-06 18:56:50+00:00,Abogado UdeG🦁📚/ Ex seleccionado nacional de Debate🏆/Maestro de Oratoria y Debate🗣/Política📢/GDL📍/MX🇲🇽•Instagram/carlossuro.,1498,1046,"Guadalajara, Jalisco",,,True,,"Guadalajara, Jalisco"
1563226812074799105,"b'\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x96\xa5 MA\xc3\x91ANA S\xc3\x81BADO 27 de AGOSTO a las 20:00 hrs. (M\xc3\xa9xico), entrevista con @TonoMauri , en vivo por FACEBOOK en\xe2\x80\xa6 https://t.co/GDs1K2ny4B'",0,0,Twitter for iPhone,2022-08-26 18:08:10+00:00,61521483,LUISMAGANAMEX,LUIS MAGAÑA,2009-07-30 15:54:09+00:00,"TV Host & Corresponsal oficial de @Telemundo en México para @SueltaLaSopaTV, @UnNuevoDia y @AlRojoVivo.",18183,1768,"MEXICO, D.F.",,,True,,null
1563226722912583683,b'Registran amenaza de bomba en ISSEMyM de Nezahualc\xc3\xb3yotl; es la segunda en un d\xc3\xada - https://t.co/YaeFA8O2p0\xe2\x80\xa6 https://t.co/TFDFiCGwPu',0,0,Diario de Naucalpan,2022-08-26 18:07:48+00:00,738416674538442752,DDNaucalpan,DDN,2016-06-02 17:07:09+00:00,DDN Noticias es un medio digital con el único propósito de mantenerlo informado sobre las noticias y acontecimientos más destacados al momento.,4689,129,"Naucalpan de Juárez, México",,,False,,null
1563226676225781762,"b'@SocialDmocrata_ Si los discursos, los rollos y chorizos pol\xc3\xadticos tuvieran alg\xc3\xban valor real, M\xc3\xa9xico ser\xc3\xada Arabia S\xe2\x80\xa6 https://t.co/GiRXaH8201'",0,0,Twitter for Android,2022-08-26 18:07:37+00:00,63622210,juanitoanaconda,Juanito Anaconda,2009-08-07 03:07:37+00:00,"En la búsqueda de la verdad, lo único que no vale, es hacerse pendejo",1254,1419,San Luis Potosi,,,False,,null
1563226640926535680,b'@Kristian_Mella \xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3 gracias y bendiciones desde M\xc3\xa9xico.',0,0,Twitter for Android,2022-08-26 18:07:29+00:00,932080096630001664,VeroRluna,LunaNegraVero,2017-11-19 02:56:27+00:00,Rescatar y ayudar 🐶,509,380,"Distrito Federal, México",,,False,,null
1563226638803881985,b'@CruzAzul @CruzAzulSCL @record_mexico @Paco_Villa_ @TUDNMEX @Javier_Alarcon_ @Faitelson_ESPN \nEsto fue lo que nos m\xe2\x80\xa6 https://t.co/UMYb3ey9qr',0,0,Twitter for iPhone,2022-08-26 18:07:28+00:00,124557963,rasphael,🦇Be🖤LlAsEñ⚫️ ®,2010-03-19 20:10:09+00:00,"🖤No Soy Mamon, Solo Soy Divo🖤 Welcome To The Dark Side🖤TwoToneBlue🖤",699,831,"🦇 Gotham, England 🦇",,,True,,"Cuernavaca, Morelos"
1563226593589628928,b'No olvides que estas y otras vacantes las encuentras en nuestra p\xc3\xa1gina web https://t.co/XmIJJlMKSv',0,0,Metricool,2022-08-26 18:07:17+00:00,57683930,MSF_Mexico,Médicos Sin Fronteras México,2009-07-17 16:18:52+00:00,Somos una organización médico-humanitaria internacional que aporta su ayuda independiente en más de 70 países.,27820,1100,Ciudad de Mexico,,,True,,null
1563226591974797313,"b'\xf0\x9f\x94\x8e Gestor(a) de Actividades de Salud M\xc3\xb3vil en \xf0\x9f\x87\xad\xf0\x9f\x87\xb3\n\nDefinir\xc3\xa1, coordinar\xc3\xa1 y supervisar\xc3\xa1 todas las actividades de salud\xe2\x80\xa6 https://t.co/2cNJu9cPch'",0,1,Metricool,2022-08-26 18:07:17+00:00,57683930,MSF_Mexico,Médicos Sin Fronteras México,2009-07-17 16:18:52+00:00,Somos una organización médico-humanitaria internacional que aporta su ayuda independiente en más de 70 países.,27820,1100,Ciudad de Mexico,,,True,,null
1563226588858454017,b'\xf0\x9f\x94\x8e Conductor(a) de veh\xc3\xadculo en \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\n\nDesempe\xc3\xb1ar\xc3\xa1 tareas de transporte de mercanc\xc3\xadas y pasajeros autorizados en un veh\xc3\xad\xe2\x80\xa6 https://t.co/yK3lf9JMMY',0,0,Metricool,2022-08-26 18:07:16+00:00,57683930,MSF_Mexico,Médicos Sin Fronteras México,2009-07-17 16:18:52+00:00,Somos una organización médico-humanitaria internacional que aporta su ayuda independiente en más de 70 países.,27820,1100,Ciudad de Mexico,,,True,,null
1563226586132127746,b'\xf0\x9f\x94\x8e Asistente del coordinador log\xc3\xadstico en \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd\n\nBuscamos a una persona din\xc3\xa1mica con capacidades de gesti\xc3\xb3n log\xc3\xadstica y\xe2\x80\xa6 https://t.co/4PKVivRzne',0,0,Metricool,2022-08-26 18:07:16+00:00,57683930,MSF_Mexico,Médicos Sin Fronteras México,2009-07-17 16:18:52+00:00,Somos una organización médico-humanitaria internacional que aporta su ayuda independiente en más de 70 países.,27820,1100,Ciudad de Mexico,,,True,,null
1563226583283822593,b'\xc2\xa1Buen d\xc3\xada! Esperamos que est\xc3\xa9n teniendo un buen viernes \xe2\x9d\xa4\xef\xb8\x8f\n\n\xc2\xbfQuieren trabajar en M\xc3\xa9dicos Sin Fronteras?\xc2\xa0\n\nPues les\xe2\x80\xa6 https://t.co/q7oKN9HkXA',0,1,Metricool,2022-08-26 18:07:15+00:00,57683930,MSF_Mexico,Médicos Sin Fronteras México,2009-07-17 16:18:52+00:00,Somos una organización médico-humanitaria internacional que aporta su ayuda independiente en más de 70 países.,27820,1100,Ciudad de Mexico,,,True,,null
1563226575922819072,b'DESPIERTA MEXICO!!! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb https://t.co/Gakuu2n6ao',0,1,Twitter for iPhone,2022-08-26 18:07:13+00:00,799285338,gabgat666,GG,2012-09-03 00:14:28+00:00,Donde vivo# maravilloso#feliz que mas puedo pedir!!!,248,368,cancun,,,False,,null
1563226556633206785,b'Selecci\xc3\xb3n Colombia de baloncesto sigue haciendo historia derrotando anoche a la Selecci\xc3\xb3n de M\xc3\xa9xico\xf0\x9f\x8f\x80\xf0\x9f\x8f\x80\n@DPB_Colombia\xe2\x80\xa6 https://t.co/1KIkUE9hdZ',0,1,Twitter for Android,2022-08-26 18:07:09+00:00,149197628,JuanDiegOrdz,Juan Diego Ordoñez C.,2010-05-28 17:28:02+00:00,"Economista
Espec. Gerencia de Proyectos
Concejal de Cúcuta
Partido Conservador Colombiano",650,617,"Cúcuta, Colombia",,,True,,null
1563226554909749248,"b'@murallaverde @beltrandelrio La Compa\xc3\xb1\xc3\xada de teatro ""4T"" en su s\xc3\xa1tira titulada ""La Esperanza de M\xc3\xa9xico""'",0,0,Twitter for Android,2022-08-26 18:07:08+00:00,1878043464,akronya,Héctor González 🦁,2013-09-18 04:52:22+00:00,"#SODA🤟🏻 Jugador #ClubLeon (en el X-Box)  #ViscaBarça #ChicagoBulls #Dodgers #DallasCowboys #Batman #Messi #REM🤟🏻

YO NO VOTE POR EL CABEZA DE PAÑAL",677,718,"León, Guanajuato",,,True,,null
1563226547460272128,"b'Correr. Tan simple pero desafiante cuando se trata de los 42 kil\xc3\xb3metros y 195 metros de un marat\xc3\xb3n. En este Caf\xc3\xa9, t\xe2\x80\xa6 https://t.co/daihSJfF0n'",0,1,Twitter for iPhone,2022-08-26 18:07:06+00:00,72925818,oliviazeron,Olivia Zerón Tena,2009-09-09 19:14:13+00:00,"Periodista 
#DespuésdeAyotzinapa : https://t.co/jROePGAXR3… 
#ElCaféDeLaMañanaPódcast
@atandocabos",64012,4397,Ciudad de México,,,False,,null
1563226545816080384,b'#EnPortada | El Presidente Andr\xc3\xa9s Manuel L\xc3\xb3pez Obrador afirm\xc3\xb3 que llevar internet gratuito a todo M\xc3\xa9xico \xe2\x80\x9cVa a ser\xe2\x80\xa6 https://t.co/WW1Mtie3Dk',0,0,Twitter Web App,2022-08-26 18:07:06+00:00,186960744,PoderPoliticoMx,Poder Político,2010-09-04 21:53:44+00:00,"Periódico de información local, nacional e internacional fundado el 15 de Febrero de 1975.",2629,1046,México,,,False,,null
1563226519924641796,"b'\xf0\x9f\x87\xb7\xf0\x9f\x87\xba Im\xc3\xa1genes de sat\xc3\xa9lite de la central de gas natural de Portovaya, cerca de la frontera rusa con Finlandia, muestra\xe2\x80\xa6 https://t.co/KOZAeegYil'",0,1,TweetDeck,2022-08-26 18:07:00+00:00,948683648,Forbes_Mexico,Forbes México,2012-11-14 23:25:21+00:00,Cuenta Oficial de Twitter de la revista Forbes México.,731813,2892,Ciudad de México,,,True,,null
1563226509980356611,b'@catrina_nortena El pueblo no quiere m\xc3\xa1s corrupci\xc3\xb3n antes las llegadas de nuevas elecciones en M\xc3\xa9xico',0,0,Twitter for Android,2022-08-26 18:06:57+00:00,815321498827243520,CarlosGamboaM1,Carlos G.,2016-12-31 22:19:28+00:00,"Por una mejor sociedad, cada uno entregando su mejor esfuerzo y su mejor versión.",22,43,Mérida Yuc ,,,False,,null
1563226490572906498,b'#EnPortada | El Presidente Andr\xc3\xa9s Manuel L\xc3\xb3pez Obrador afirm\xc3\xb3 que llevar internet gratuito a todo M\xc3\xa9xico \xe2\x80\x9cVa a ser\xe2\x80\xa6 https://t.co/JMqcmf3vUu',0,0,Twitter Web App,2022-08-26 18:06:53+00:00,744553652673622020,PoderTV,Poder TV,2016-06-19 15:33:18+00:00,"Medio de comunicación independiente que se transmite a través de #FB live 
https://t.co/kSPLPg08wU",266,311,"Puebla, México",,,False,,null
1563226477071839234,b'Genial Ahora desde Israel llegan Mariachis a M\xc3\xa9xico\nhttps://t.co/jxKj9MIcLb @judiosenmexico @israel_en_linea\xe2\x80\xa6 https://t.co/mcNgP6X2hX',0,0,TweetDeck,2022-08-26 18:06:50+00:00,38460842,masideas,Mas Ideas,2009-05-07 16:17:49+00:00,https://t.co/QUQwI8KgId,2497,1283,"México, D.F.",,,False,,null
1563226456238407681,b'#Sucesos\nMuere venezolano arrollado por un tren en M\xc3\xa9xico\n\nhttps://t.co/08XGn4cBgj',0,0,Editorial Nuevo Día CA,2022-08-26 18:06:45+00:00,193504277,nuevodiaenlinea,Diario Nuevo Día,2010-09-22 00:08:00+00:00,"Principal diario del estado Falcón, Venezuela. Noticias e informaciones para Venezuela, Latinoamérica y el Caribe. #NuevoDía",111083,1606,Estado Falcón - Venezuela,,,True,,null
1563226454749417472,b'El gobierno de la Ciudad de M\xc3\xa9xico present\xc3\xb3 este mi\xc3\xa9rcoles el operativo del Marat\xc3\xb3n de la Ciudad de M\xc3\xa9xico Telcel 2\xe2\x80\xa6 https://t.co/5jSqQc850Q',0,0,TweetDeck,2022-08-26 18:06:44+00:00,60999597,DiarioPuntual,Diario Puntual,2009-07-28 19:44:22+00:00,"Grupo Editorial Puntual
aquí encontrarás la información que se genera día a día en el estado de Puebla, México y el mundo.",32208,191,"Puebla, Puebla, México",,,False,,null
1563226440023576577,b'Wisin y Yandel se despiden de M\xc3\xa9xico con su \xe2\x80\x98\xc3\x9altima Misi\xc3\xb3n Tour\xe2\x80\x99 y el Dr. Simi https://t.co/Oo8dZK4dEu',0,0,IFTTT,2022-08-26 18:06:41+00:00,3793864459,ChecaloAca,Chécalo Acá,2015-10-05 16:15:31+00:00,https://t.co/aZAyxGPDPc,244,648,"Acapulco de Juárez, Guerrero",,,False,,null
1563226411519066113,b'Ya estamos #EnVivo #noticias #LAGAZETATV #DavidVaronaEnVivo #Xalapa #Veracruz #M\xc3\xa9xico #\xc3\x9aLTIMAHORA #Mexiconews\xe2\x80\xa6 https://t.co/GNkLT0GyKD',0,0,Twitter for Android,2022-08-26 18:06:34+00:00,46279369,lagazetatv,LA GAZETA TV,2009-06-11 01:24:02+00:00,"periodismo digital independiente /
Facebook, Instagram, telegram 
CEO @EvaVarona_  🔸26k 🔸 YOUTUBE",5632,5182,"Xalapa, Veracruz",,,True,,"Xalapa, Veracruz de Ignacio de la Llave"
1563226376970194945,"b'@FelipeCalderon \xc2\xa1No mames CaldeRon! AMLO si tiene palabra, no es como t\xc3\xba. Nosotros el pueblo de M\xc3\xa9xico queremos ree\xe2\x80\xa6 https://t.co/u7xbauRfYk'",0,0,Twitter for iPhone,2022-08-26 18:06:26+00:00,190286906,macamposr52,MACR,2010-09-13 15:30:10+00:00,"Mexicano, 💯 4T. Me identifico con una comunidad en cambio constante y contribuyo al crecimiento positivo de mi comunidad. No DMs🚫",14926,14856,México,,,True,,null
1563226376106217473,b'Explota toma clandestina en Amozoc #Puebla https://t.co/fuNQwumfPz https://t.co/AUBSsak6fU',1,0,Twitter Web App,2022-08-26 18:06:26+00:00,1663541358,QuadratinMexico,@QuadratinMexico,2013-08-11 22:13:10+00:00,Agencia de Noticias Quadratín - Ciudad de México. FB: https://t.co/TYRRi92NAn,27406,4045,Ciudad de México,,,False,,null
1563226366208020482,b'Genial Ahora desde Israel llegan Mariachis a M\xc3\xa9xico\nhttps://t.co/3hRK2EPZrr @judiosenmexico @israel_en_linea\xe2\x80\xa6 https://t.co/pk7Z53ui7U',0,1,TweetDeck,2022-08-26 18:06:23+00:00,130298649,diariojudio,diariojudio.com,2010-04-06 22:36:36+00:00,"Todo sobre la vida judía en México, su actualidad, herencia, su comunidad y tradiciones en México y el resto del mundo. Artículos, noticias, música, videos.",21611,1040,México,,,False,,null
1563226359807152128,"b'Con @DiegoAulestiaV Jefe de Asentamientos Humanos de la @cepal_onu, y con Luis Felipe Castro Gerente Sr. De Coordin\xe2\x80\xa6 https://t.co/fNmMN3wVFs'",1,2,Twitter for iPhone,2022-08-26 18:06:22+00:00,1483530833130668036,LuisRoDuran,Luis Roberto Durán,2022-01-18 20:05:00+00:00,"Arquitecto, Magister en pensamiento estratégico y prospectiva, fotógrafo aficionado, opiniones literarias, constructor de cambios sociales, Gerente VIVA",446,469,,,,True,,Panama
1563226345014198272,"b'26 08 1882 Antonio Plaza Llamas muere en Ciudad de M\xc3\xa9xico; abogado, militar y periodista; poeta; autor de ""Flor de\xe2\x80\xa6 https://t.co/1OpjrlyxNZ'",1,1,Twitter Web App,2022-08-26 18:06:18+00:00,162051912,Rosa_sol,Rosali,2010-07-02 13:58:18+00:00,"Efemérides, datos curiosos, fan Beatle.
Todos los derechos de autor pertenecen a sus respectivos dueños.",1467,590,México,,,True,,null
1563226342878916609,"b'Galardonada por varios a\xc3\xb1os consecutivos con el Disco de Oro, Calendario Azteca, Discometro en los 70s. La Novia de\xe2\x80\xa6 https://t.co/CpjMEl3q3l'",0,0,Twitter Web App,2022-08-26 18:06:18+00:00,847985149,AngelicaMariaIn,GrupoYoSoyFandeAngelicaMaria,2012-09-26 19:26:41+00:00,"GRUPO OFICIAL DE ANGÉLICA MARÍA
Tributo Diario para una gran estrella  (Grupo de Admiradores)   #YoSoyFanDeAngelicaMaria #GrupoAngelicales
#AngelicaMaria 🌟💫🌟",2182,4953,México,,,True,,null
1563226313862721537,b'El gobierno de la Ciudad de M\xc3\xa9xico present\xc3\xb3 este mi\xc3\xa9rcoles el operativo del Marat\xc3\xb3n de la Ciudad de M\xc3\xa9xico Telcel 2\xe2\x80\xa6 https://t.co/8Wioyt0uPN',0,0,TweetDeck,2022-08-26 18:06:11+00:00,996178488267862016,LDHMorelos,Lo de Hoy Morelos,2018-05-15 00:00:34+00:00,Unir lo mejor de los medios tradicionales y alternativos es una apuesta a favor de la sociedad: LO DE HOY,4593,52,"Cuernavaca, Morelos",,,True,,null
1563226302642995200,b'El gobierno de la Ciudad de M\xc3\xa9xico present\xc3\xb3 este mi\xc3\xa9rcoles el operativo del Marat\xc3\xb3n de la Ciudad de M\xc3\xa9xico Telcel 2\xe2\x80\xa6 https://t.co/jtM2J2kE4d',0,0,TweetDeck,2022-08-26 18:06:08+00:00,1197258093207457794,ldhnoticias,Lo de Hoy México,2019-11-20 20:59:24+00:00,"Informar y entretener con un formato interesante y versátil, propiciar la interacción con el público, y crear lazos de confianza es nuestro compromiso",1366,128,Puebla,,,False,,null
1563226299841523717,"b'Terribles las declaraciones de la v\xc3\xadctima, ojal\xc3\xa1 la condena sea ejemplar. ""Garc\xc3\xada Rodr\xc3\xadguez vs M\xc3\xa9xico"". #CIDH'",0,0,Twitter Web App,2022-08-26 18:06:07+00:00,15104903,JRafaS2,Rafael,2008-06-13 06:29:53+00:00,"Libros, arte y comida. Quiero ser recordado como alguien que amó la vida. Trabajo en servicios marítimos. ✡️",2463,3725,"Querétaro, México ",,,True,,null
1563226295596503040,b'Eval\xc3\xbaan nuevas opciones para rescate de mineros en M\xc3\xa9xico https://t.co/FaTmnwcqey https://t.co/zdD6NDaH7r',1,1,PermexTweets,2022-08-26 18:06:06+00:00,586963883,pmxico,Periódico de México,2012-05-21 23:21:48+00:00,"Banco de Información Periodística de México y el Mundo, con más de UN MILLON de notas publicadas desde el año 2006; clasificadas en 30 Secciones.",1024,26,Ciudad de México,,,True,,null
